READ,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n46,n47,n48,n49,n50
4056,0.332265,0.3352,0.335979,0.334136,0.332188,0.33005,0.328667,0.329428,0.329097,0.31504,0.299364,0.280397,0.267582,0.257839,0.248417,0.246363,0.255572,0.26967,0.276797,0.275059,0.272197,0.264451,0.256931,0.254337,0.250912,0.243337,0.231914,0.227614,0.234656,0.247382,0.260256,0.268586,0.274264,0.27729,0.274541,0.270988,0.262966,0.248965,0.234434,0.230862,0.233494,0.231689,0.227449,0.230203,0.241317,0.254333,0.272802,0.281257,0.281481,0.277475
4057,0.501393,0.496685,0.492094,0.489164,0.488974,0.489471,0.489887,0.490257,0.492096,0.494651,0.496782,0.49327,0.48765,0.483288,0.480123,0.475451,0.470166,0.4657,0.46158,0.452818,0.436405,0.419286,0.403664,0.386737,0.364907,0.343734,0.326264,0.313567,0.304238,0.296669,0.291476,0.288474,0.285244,0.280448,0.275917,0.272932,0.272549,0.273263,0.273554,0.274705,0.276823,0.278525,0.277695,0.275049,0.272886,0.272425,0.273952,0.277494,0.282856,0.289166
4066,0.44381,0.451458,0.462094,0.47496,0.488425,0.500027,0.501707,0.496223,0.48943,0.481909,0.47564,0.47208,0.470513,0.46837,0.459321,0.448366,0.438155,0.429654,0.423256,0.418084,0.414214,0.411724,0.410173,0.409157,0.40861,0.407338,0.40463,0.404669,0.408726,0.414447,0.417094,0.419494,0.422238,0.423498,0.418087,0.410968,0.405466,0.4005,0.394687,0.386416,0.376661,0.366748,0.35647,0.346121,0.338024,0.332327,0.327268,0.320198,0.311942,0.30327
4091,0.438159,0.435808,0.433408,0.427921,0.418583,0.408101,0.395961,0.383386,0.370413,0.359843,0.352782,0.348773,0.347725,0.351694,0.357056,0.362078,0.365816,0.36816,0.366955,0.364219,0.360623,0.355732,0.349252,0.342446,0.338275,0.336647,0.335893,0.334515,0.334495,0.337542,0.341074,0.342978,0.342458,0.340245,0.339413,0.340938,0.341322,0.341251,0.343676,0.346751,0.347802,0.344242,0.339298,0.333193,0.324182,0.313485,0.303082,0.295171,0.287272,0.278858
4098,0.469556,0.469632,0.470584,0.472773,0.475215,0.478105,0.481604,0.484953,0.486576,0.486494,0.485727,0.483878,0.480083,0.474585,0.469088,0.463785,0.458692,0.454143,0.4505,0.447453,0.445002,0.44281,0.440084,0.435752,0.427181,0.41446,0.400468,0.38698,0.37429,0.362136,0.35151,0.343067,0.335661,0.327398,0.319991,0.3147,0.312294,0.312964,0.315775,0.320449,0.326059,0.33114,0.335354,0.339102,0.341596,0.343103,0.34405,0.344543,0.34433,0.343109
4099,0.39061,0.38431,0.381532,0.382725,0.38677,0.392737,0.399703,0.408836,0.417216,0.423753,0.42645,0.427902,0.429443,0.430372,0.428218,0.420809,0.411714,0.40241,0.389781,0.375775,0.364325,0.357725,0.355805,0.357052,0.358465,0.361128,0.362073,0.357916,0.349575,0.341782,0.335517,0.329718,0.322998,0.314741,0.305278,0.295234,0.28631,0.279565,0.276352,0.277103,0.280483,0.28404,0.286396,0.28627,0.285259,0.285374,0.286678,0.289198,0.291743,0.294723
4105,0.397453,0.390545,0.384555,0.38054,0.374362,0.36606,0.358007,0.351784,0.344215,0.333094,0.320892,0.310046,0.301733,0.296136,0.291844,0.288937,0.288162,0.290206,0.294564,0.29967,0.303905,0.304643,0.300931,0.296751,0.294339,0.292173,0.288963,0.28594,0.284174,0.282983,0.28102,0.279776,0.279976,0.280041,0.277486,0.274624,0.273107,0.272104,0.269772,0.268253,0.269295,0.271995,0.274054,0.276767,0.281361,0.286504,0.29137,0.297393,0.304831,0.312832
4110,0.417148,0.413543,0.410286,0.408643,0.408342,0.408403,0.408704,0.407764,0.405813,0.403303,0.398844,0.392336,0.387049,0.383599,0.380497,0.377581,0.375285,0.371654,0.364415,0.357223,0.350992,0.342615,0.332099,0.322679,0.314591,0.306762,0.298406,0.290884,0.285553,0.282579,0.279849,0.275271,0.270369,0.26858,0.273019,0.285059,0.301472,0.319665,0.336972,0.349368,0.357081,0.362451,0.366312,0.367375,0.362191,0.350751,0.334839,0.317923,0.304486,0.295733
4127,0.532726,0.528109,0.523401,0.518226,0.512892,0.507483,0.502062,0.496433,0.490627,0.483878,0.476343,0.469406,0.463612,0.457985,0.452061,0.446595,0.441506,0.436476,0.43107,0.425164,0.419266,0.413834,0.408967,0.403929,0.398788,0.394245,0.39038,0.386484,0.382592,0.379339,0.377328,0.37613,0.375744,0.37626,0.37644,0.376486,0.376042,0.375144,0.37317,0.370482,0.367051,0.363046,0.357623,0.350884,0.344074,0.337758,0.331241,0.324709,0.319229,0.315675
4147,0.488533,0.489838,0.493446,0.497757,0.500517,0.499377,0.496386,0.494016,0.492007,0.488147,0.482277,0.476365,0.470983,0.4649,0.458334,0.451777,0.445254,0.438401,0.430515,0.422823,0.415912,0.409747,0.403926,0.399078,0.395484,0.392811,0.390674,0.387435,0.383204,0.379048,0.3752,0.371265,0.367758,0.364972,0.362597,0.359699,0.355189,0.351082,0.348934,0.348651,0.348513,0.347958,0.34889,0.352383,0.357585,0.364396,0.373882,0.386278,0.399502,0.408304
4152,0.417729,0.416639,0.415713,0.414756,0.413986,0.412378,0.410244,0.406925,0.40356,0.399153,0.395499,0.393645,0.390821,0.387854,0.383772,0.378658,0.371324,0.362548,0.352222,0.342459,0.334473,0.326815,0.320525,0.315847,0.311875,0.307843,0.303325,0.30049,0.300964,0.301153,0.300476,0.301155,0.300398,0.297503,0.293922,0.288945,0.282911,0.277994,0.272819,0.267001,0.260384,0.253968,0.248372,0.243742,0.239699,0.236344,0.234575,0.232082,0.230029,0.228706
4156,0.561883,0.564152,0.564509,0.564947,0.563517,0.556271,0.546717,0.537011,0.527908,0.519775,0.512288,0.50498,0.497191,0.489046,0.481353,0.473308,0.462375,0.449847,0.437155,0.425293,0.415351,0.407092,0.400619,0.397505,0.397648,0.398704,0.399686,0.401019,0.402271,0.404046,0.406717,0.409672,0.411016,0.410695,0.410055,0.409127,0.406782,0.402747,0.397444,0.391022,0.382424,0.368716,0.351832,0.336436,0.321266,0.303562,0.287003,0.277255,0.274256,0.277213
4173,0.463345,0.450053,0.436248,0.427009,0.419134,0.411918,0.405151,0.401045,0.393499,0.38204,0.372016,0.367913,0.36568,0.361405,0.357063,0.354362,0.348988,0.337319,0.323545,0.313258,0.304259,0.292354,0.279406,0.268518,0.262397,0.259352,0.257685,0.257703,0.261865,0.269029,0.275462,0.276601,0.275059,0.275697,0.277328,0.276302,0.271147,0.264156,0.260504,0.260333,0.262529,0.264868,0.267066,0.269822,0.270762,0.269289,0.266562,0.263411,0.25776,0.250438
4197,0.522157,0.509174,0.498487,0.487168,0.475879,0.466498,0.459087,0.452393,0.446783,0.443152,0.436422,0.427193,0.419387,0.411814,0.403515,0.396261,0.392545,0.394402,0.400183,0.409032,0.42001,0.428006,0.431725,0.430609,0.427565,0.422237,0.410352,0.392454,0.370274,0.344655,0.313415,0.279262,0.25058,0.233516,0.227678,0.227885,0.231312,0.235098,0.236791,0.241469,0.250298,0.262196,0.273175,0.281829,0.292331,0.307584,0.326247,0.341846,0.356589,0.372986
4501,0.413068,0.39411,0.386898,0.389039,0.39431,0.401737,0.401291,0.392853,0.385714,0.376213,0.368788,0.366314,0.360108,0.349702,0.340229,0.329161,0.315332,0.298549,0.277569,0.253835,0.232633,0.224572,0.227291,0.240645,0.262553,0.285543,0.295886,0.294905,0.292345,0.288625,0.284575,0.27626,0.262593,0.25286,0.244897,0.237162,0.229185,0.224942,0.223988,0.230687,0.24387,0.28124,0.320633,0.355416,0.386254,0.382835,0.368524,0.337937,0.298711,0.281093
4521,0.439415,0.427714,0.415363,0.402953,0.391462,0.381131,0.372158,0.365239,0.361387,0.361709,0.365857,0.372369,0.380116,0.386066,0.38769,0.38749,0.38778,0.388513,0.388106,0.385759,0.382482,0.377786,0.371208,0.363436,0.35623,0.351036,0.347988,0.345895,0.343301,0.341461,0.339888,0.337208,0.331858,0.32492,0.318532,0.314432,0.313037,0.313391,0.315056,0.317903,0.321646,0.326778,0.332069,0.336625,0.34127,0.345713,0.349859,0.353345,0.353387,0.350393
4528,0.49367,0.486753,0.48129,0.474941,0.468329,0.461435,0.454067,0.444033,0.433724,0.424471,0.416151,0.40834,0.401279,0.394159,0.387706,0.38078,0.374236,0.368019,0.362433,0.355376,0.347295,0.339288,0.332654,0.328021,0.324811,0.321945,0.31848,0.313513,0.307075,0.300987,0.295816,0.291492,0.287798,0.285717,0.28491,0.284319,0.284123,0.284955,0.287295,0.290575,0.292654,0.292512,0.290788,0.288925,0.288417,0.288966,0.289916,0.291818,0.294324,0.298687
4543,0.613838,0.609401,0.604212,0.598514,0.591863,0.584593,0.577778,0.571489,0.565758,0.560939,0.556756,0.552835,0.549295,0.546337,0.543496,0.540816,0.538307,0.536164,0.533959,0.531731,0.528962,0.52611,0.523419,0.520828,0.518623,0.516628,0.514191,0.511124,0.507191,0.501382,0.492602,0.481372,0.469565,0.457863,0.446613,0.436208,0.427043,0.419369,0.413563,0.409552,0.406918,0.405712,0.406141,0.408602,0.413092,0.418554,0.423609,0.42877,0.434384,0.440562
4546,0.427115,0.428972,0.429011,0.427714,0.425372,0.423097,0.421255,0.4201,0.420823,0.424327,0.430629,0.438567,0.446407,0.452516,0.455595,0.454894,0.450628,0.445319,0.439911,0.434835,0.430163,0.425751,0.419525,0.410014,0.397522,0.384867,0.372272,0.358825,0.34527,0.332851,0.3213,0.310224,0.300658,0.292351,0.285221,0.278002,0.271388,0.267041,0.265729,0.2676,0.271848,0.277616,0.284264,0.291594,0.299572,0.308233,0.317663,0.325462,0.33109,0.335051
4551,0.465855,0.454908,0.44286,0.433299,0.42537,0.417907,0.411739,0.406984,0.401601,0.394522,0.388819,0.385651,0.386144,0.388911,0.392832,0.395821,0.399274,0.405163,0.410695,0.413944,0.4141,0.411608,0.406019,0.398119,0.39144,0.385247,0.378947,0.374999,0.377169,0.3845,0.39324,0.400204,0.406572,0.411937,0.415172,0.417645,0.420067,0.420888,0.42014,0.418827,0.41957,0.421417,0.423127,0.425656,0.425573,0.421752,0.418028,0.417324,0.420023,0.423196
4565,0.446413,0.447511,0.448325,0.446005,0.436772,0.42893,0.423361,0.416931,0.412377,0.410294,0.41099,0.412906,0.410571,0.405313,0.394787,0.38147,0.364394,0.346543,0.332887,0.324027,0.318411,0.313835,0.310418,0.308291,0.306635,0.305413,0.304115,0.303185,0.302773,0.301439,0.301969,0.305603,0.311668,0.311689,0.305332,0.306845,0.316095,0.328323,0.337957,0.342257,0.344747,0.345052,0.345437,0.342764,0.337181,0.330323,0.324132,0.318484,0.313646,0.312003
4570,0.426147,0.421875,0.418615,0.416349,0.414271,0.410998,0.406881,0.401622,0.395973,0.389973,0.383324,0.376848,0.371107,0.366855,0.363302,0.360374,0.35768,0.355552,0.353851,0.351823,0.35083,0.350778,0.349691,0.347763,0.345174,0.34178,0.338519,0.335714,0.333587,0.332678,0.332411,0.332149,0.332835,0.33435,0.336209,0.338194,0.340096,0.341486,0.342168,0.342135,0.341175,0.338943,0.335601,0.332015,0.328455,0.326052,0.324693,0.324043,0.322616,0.319868
4575,0.416849,0.411275,0.405499,0.401132,0.399322,0.399789,0.399507,0.400206,0.401856,0.404412,0.406396,0.410034,0.416793,0.425421,0.433796,0.441419,0.449022,0.45545,0.459342,0.459371,0.455497,0.449064,0.441326,0.433268,0.425137,0.418453,0.413338,0.409638,0.407495,0.406678,0.406152,0.405566,0.40525,0.405283,0.403789,0.401149,0.397153,0.39212,0.386806,0.380239,0.371675,0.363101,0.355256,0.349255,0.342613,0.336447,0.333628,0.332611,0.33388,0.338634
4581,0.460988,0.452044,0.445596,0.441687,0.43235,0.421054,0.410413,0.400466,0.386203,0.371151,0.360035,0.352418,0.3457,0.338989,0.335852,0.337704,0.341443,0.341955,0.340262,0.337518,0.333785,0.330456,0.327664,0.325251,0.321668,0.317549,0.313144,0.307227,0.300007,0.294093,0.291833,0.291384,0.289937,0.287649,0.288655,0.2926,0.296063,0.297428,0.298845,0.299971,0.298378,0.29401,0.293785,0.300713,0.310712,0.317224,0.320727,0.323918,0.329981,0.338361
4585,0.557991,0.556692,0.55524,0.549277,0.538318,0.526949,0.515764,0.503683,0.49283,0.484032,0.476559,0.468952,0.462274,0.457063,0.451978,0.44385,0.435566,0.428668,0.422745,0.415242,0.408342,0.403135,0.397841,0.386261,0.375394,0.369096,0.365325,0.359665,0.356541,0.358609,0.365054,0.371174,0.372678,0.374373,0.378775,0.384803,0.387381,0.387837,0.39179,0.398608,0.405793,0.405377,0.401391,0.399405,0.398079,0.393551,0.380321,0.361957,0.345796,0.333145
4597,0.439756,0.442574,0.445904,0.448605,0.450904,0.453171,0.45617,0.459685,0.461546,0.462556,0.463767,0.465286,0.465714,0.46525,0.464468,0.463709,0.462339,0.459593,0.453062,0.444762,0.437307,0.430185,0.421807,0.412847,0.403969,0.394103,0.382445,0.369695,0.357192,0.345226,0.334119,0.3241,0.315881,0.309221,0.30348,0.297962,0.293344,0.290076,0.287875,0.286362,0.285368,0.285826,0.288567,0.293505,0.300215,0.307695,0.315719,0.323361,0.32995,0.335165
4613,0.458184,0.444761,0.431247,0.418899,0.408038,0.399561,0.394615,0.393126,0.394084,0.396503,0.400055,0.403535,0.40675,0.410309,0.413187,0.415083,0.41597,0.416737,0.416779,0.41569,0.414434,0.413972,0.412142,0.408192,0.403118,0.398148,0.392002,0.384347,0.376648,0.369706,0.363242,0.356623,0.350166,0.344546,0.340001,0.336985,0.335868,0.336822,0.339365,0.341825,0.344098,0.346564,0.348762,0.350152,0.350751,0.351033,0.351525,0.352039,0.352588,0.353291
4627,0.412877,0.411921,0.411545,0.410723,0.410105,0.406772,0.398782,0.387987,0.378336,0.371425,0.3663,0.361854,0.358671,0.35688,0.353879,0.34816,0.342444,0.338172,0.335509,0.334478,0.334512,0.334704,0.333363,0.331356,0.329862,0.32807,0.323467,0.317218,0.311717,0.307578,0.3049,0.303011,0.301395,0.300193,0.300407,0.302851,0.306996,0.311981,0.316909,0.320177,0.323099,0.325326,0.32743,0.329932,0.332391,0.334195,0.335297,0.334578,0.329034,0.321019
4630,0.457663,0.454714,0.451003,0.446808,0.441085,0.434777,0.429668,0.425579,0.420215,0.413822,0.4069,0.40064,0.394883,0.389038,0.382583,0.375426,0.369842,0.365078,0.360888,0.357066,0.354164,0.35253,0.352711,0.35282,0.351718,0.348784,0.344247,0.341013,0.339497,0.33893,0.338409,0.337572,0.336369,0.334699,0.332224,0.329306,0.325884,0.322533,0.319354,0.316287,0.313165,0.309928,0.307439,0.30559,0.304296,0.3033,0.302774,0.302651,0.303167,0.303229
4660,0.536858,0.538973,0.537482,0.529164,0.516912,0.502641,0.487718,0.471927,0.454429,0.436847,0.420195,0.40642,0.395522,0.388874,0.386341,0.387284,0.390454,0.394951,0.40101,0.407334,0.410024,0.40708,0.402893,0.398978,0.394086,0.385381,0.37502,0.364804,0.35496,0.343947,0.332976,0.323073,0.314409,0.306204,0.298006,0.291209,0.286175,0.283552,0.282314,0.282493,0.284402,0.288286,0.293618,0.299504,0.304855,0.309241,0.312698,0.314363,0.315124,0.316024
4676,0.392823,0.386928,0.381379,0.37797,0.376599,0.376816,0.379564,0.385286,0.387233,0.384018,0.380262,0.37708,0.370744,0.360014,0.349745,0.340981,0.332229,0.322796,0.314145,0.306483,0.300396,0.297097,0.295675,0.295609,0.295869,0.295402,0.294897,0.294952,0.294147,0.288691,0.27927,0.268424,0.257548,0.246407,0.234398,0.222307,0.212128,0.20637,0.205316,0.207609,0.212182,0.218527,0.227122,0.234542,0.240409,0.244,0.246103,0.246103,0.243699,0.24083
4687,0.350176,0.350757,0.357961,0.35686,0.351555,0.348037,0.341555,0.332771,0.327702,0.327708,0.3356,0.347372,0.358604,0.36178,0.35821,0.349968,0.3349,0.317052,0.301813,0.290219,0.282418,0.279339,0.281306,0.288103,0.298544,0.310264,0.322713,0.339474,0.35903,0.379884,0.399447,0.409258,0.41405,0.415172,0.409832,0.400636,0.390384,0.383169,0.37752,0.37689,0.381179,0.38604,0.389642,0.391407,0.391426,0.386516,0.374061,0.361282,0.354641,0.349109
4738,0.457422,0.451511,0.446994,0.444773,0.444093,0.444787,0.446452,0.448113,0.449566,0.452178,0.455797,0.45987,0.463474,0.466599,0.468671,0.468638,0.464362,0.45754,0.44928,0.440845,0.431906,0.423404,0.415962,0.410012,0.404592,0.399113,0.393496,0.388653,0.384802,0.381267,0.378316,0.376315,0.375055,0.375121,0.37627,0.378215,0.381311,0.384408,0.386413,0.386867,0.386267,0.384698,0.382584,0.379486,0.375265,0.369589,0.362036,0.352398,0.3412,0.32844
4743,0.429817,0.435775,0.438063,0.438188,0.438105,0.437711,0.435324,0.431887,0.4286,0.424859,0.41781,0.40783,0.397285,0.387514,0.377869,0.366914,0.355095,0.343525,0.333075,0.323186,0.31341,0.303868,0.295641,0.288094,0.280794,0.273304,0.266428,0.262181,0.261218,0.263404,0.266821,0.269935,0.272384,0.275065,0.277903,0.281333,0.283448,0.284741,0.286416,0.288474,0.289736,0.289086,0.287699,0.28737,0.289125,0.291561,0.292955,0.294806,0.296725,0.298106
4767,0.469831,0.459489,0.449499,0.439587,0.427984,0.420547,0.418176,0.418792,0.416501,0.410319,0.402745,0.396705,0.390735,0.383822,0.376431,0.367687,0.359356,0.350709,0.340997,0.330656,0.321236,0.313084,0.305591,0.298098,0.290703,0.283764,0.275629,0.267392,0.261797,0.260508,0.263045,0.267847,0.275619,0.282241,0.288995,0.294445,0.297408,0.296588,0.290513,0.282977,0.276637,0.271748,0.269971,0.270383,0.273905,0.27902,0.282162,0.283661,0.283724,0.281455
4828,0.429467,0.424066,0.419181,0.414572,0.410818,0.408487,0.406855,0.405963,0.404804,0.403195,0.401527,0.400014,0.399207,0.399018,0.398716,0.396248,0.392881,0.389361,0.385047,0.380565,0.376292,0.372229,0.367756,0.361814,0.354814,0.348218,0.342422,0.339017,0.336667,0.33535,0.3348,0.334838,0.334425,0.333502,0.333517,0.334607,0.337496,0.341176,0.346135,0.353209,0.360462,0.367136,0.372411,0.376324,0.379159,0.380054,0.378399,0.375983,0.373931,0.372744
4835,0.436215,0.433144,0.426738,0.420785,0.415066,0.408019,0.40147,0.39671,0.393711,0.392035,0.39087,0.390256,0.388443,0.386186,0.384547,0.383933,0.384425,0.384142,0.382608,0.379026,0.374375,0.368384,0.361074,0.352407,0.344375,0.337476,0.332554,0.333664,0.337493,0.339374,0.341125,0.346527,0.352883,0.357749,0.363154,0.36894,0.37285,0.369431,0.359672,0.349247,0.335949,0.322427,0.312579,0.301051,0.292088,0.286909,0.28427,0.277991,0.269695,0.264176
5013,0.500675,0.478117,0.44551,0.4087,0.381394,0.366016,0.356529,0.348173,0.341603,0.337646,0.335916,0.334537,0.335767,0.337854,0.336064,0.32926,0.320789,0.312886,0.3079,0.308157,0.312774,0.307302,0.294238,0.278527,0.266348,0.256677,0.242838,0.226853,0.215386,0.2066,0.199475,0.196482,0.199231,0.205788,0.211987,0.218283,0.228085,0.242717,0.260237,0.273863,0.288198,0.30109,0.310815,0.308295,0.305531,0.308132,0.31056,0.306472,0.301886,0.298847
5023,0.400474,0.390892,0.381103,0.370967,0.359821,0.348294,0.337702,0.327749,0.318723,0.312079,0.308241,0.306495,0.305857,0.306458,0.307902,0.308933,0.308236,0.306664,0.305757,0.305663,0.305741,0.305712,0.305332,0.303631,0.300465,0.296489,0.292535,0.288056,0.283005,0.278174,0.273897,0.271775,0.272703,0.276385,0.281078,0.285746,0.290215,0.294796,0.300029,0.303822,0.306552,0.308915,0.313442,0.320267,0.325837,0.328645,0.329995,0.332214,0.336612,0.340778
5028,0.441646,0.43624,0.431089,0.427877,0.426101,0.424198,0.421067,0.41788,0.41564,0.414635,0.414225,0.412831,0.410213,0.406698,0.401391,0.394445,0.387243,0.380542,0.374496,0.368393,0.361929,0.35473,0.346409,0.337573,0.329541,0.322924,0.317995,0.315211,0.313563,0.312287,0.311321,0.311424,0.312323,0.313345,0.313966,0.312586,0.309979,0.307975,0.307806,0.307406,0.304503,0.301074,0.297983,0.296181,0.295715,0.295245,0.294472,0.293246,0.292262,0.2919
5039,0.491484,0.487625,0.483107,0.478622,0.4754,0.474175,0.474304,0.475072,0.476097,0.47723,0.478374,0.478382,0.476059,0.472613,0.468099,0.461425,0.452737,0.443031,0.43234,0.419631,0.406712,0.394809,0.383911,0.373831,0.364686,0.35652,0.348272,0.340159,0.333293,0.32833,0.324715,0.321408,0.318449,0.315121,0.311442,0.306394,0.301396,0.297233,0.29453,0.292727,0.291078,0.290163,0.290171,0.289968,0.28697,0.282994,0.279433,0.276617,0.273125,0.270389
5062,0.481114,0.475241,0.468104,0.460026,0.451032,0.444154,0.439193,0.433672,0.427819,0.422734,0.417192,0.409473,0.400771,0.392629,0.383859,0.373532,0.361566,0.347151,0.330256,0.312105,0.294822,0.280319,0.269281,0.261127,0.25639,0.255084,0.256648,0.260413,0.26776,0.278517,0.289831,0.298164,0.304616,0.311482,0.321157,0.331008,0.337724,0.342174,0.346992,0.352831,0.357459,0.359255,0.358627,0.357261,0.357014,0.354964,0.351566,0.347554,0.342815,0.33745
5074,0.524085,0.52112,0.51654,0.509446,0.501037,0.492612,0.483872,0.472628,0.45853,0.444167,0.43153,0.419259,0.406872,0.394529,0.383256,0.372295,0.360192,0.346886,0.333131,0.32365,0.319143,0.317479,0.318292,0.319538,0.319844,0.32038,0.323585,0.32826,0.332915,0.33744,0.345043,0.350625,0.353917,0.354647,0.352759,0.347234,0.342139,0.33978,0.33986,0.341346,0.344575,0.350021,0.358297,0.365497,0.372474,0.374988,0.372453,0.36542,0.363952,0.365384
5079,0.43872,0.433421,0.428847,0.4253,0.422421,0.419281,0.41384,0.407448,0.401499,0.395749,0.390069,0.384841,0.381013,0.378547,0.376632,0.374523,0.37281,0.371487,0.369467,0.365322,0.360325,0.356314,0.35266,0.348651,0.343128,0.338473,0.335721,0.332789,0.327875,0.322726,0.320607,0.321096,0.322057,0.322157,0.323303,0.325009,0.327618,0.330914,0.334942,0.340684,0.34873,0.358246,0.36669,0.372405,0.376665,0.379699,0.380549,0.378811,0.374743,0.370559
5082,0.468905,0.455887,0.439901,0.421912,0.403191,0.38543,0.370309,0.357362,0.345097,0.334223,0.32496,0.316944,0.30994,0.305051,0.301997,0.301001,0.302087,0.303931,0.30488,0.30458,0.303213,0.301085,0.29833,0.293645,0.287693,0.282084,0.278433,0.277279,0.28014,0.285842,0.295287,0.30874,0.321358,0.331731,0.340288,0.345797,0.347313,0.345822,0.343124,0.342392,0.341435,0.340527,0.340321,0.339088,0.336829,0.337876,0.341913,0.344298,0.346541,0.351229
5110,0.49104,0.500251,0.507843,0.514741,0.520463,0.525475,0.529593,0.533609,0.537468,0.54012,0.541019,0.541421,0.541968,0.542458,0.542861,0.543351,0.542724,0.539478,0.53314,0.524712,0.515694,0.506469,0.497115,0.487312,0.476378,0.464845,0.453001,0.441039,0.428579,0.415642,0.402815,0.392455,0.384892,0.379199,0.374371,0.36899,0.362612,0.35682,0.352266,0.348997,0.346283,0.345626,0.348006,0.352868,0.359132,0.36617,0.374496,0.384086,0.394431,0.403617
5115,0.492832,0.488619,0.483786,0.47904,0.476558,0.477905,0.481346,0.486231,0.487742,0.484558,0.480831,0.475897,0.466974,0.455615,0.445426,0.435339,0.421663,0.407202,0.394722,0.382266,0.366837,0.35148,0.337969,0.327172,0.319228,0.315962,0.318515,0.325411,0.332475,0.338641,0.345049,0.351207,0.35406,0.353459,0.352619,0.352025,0.349523,0.340817,0.327911,0.313019,0.297944,0.285578,0.278753,0.278769,0.284882,0.292925,0.2997,0.305125,0.309681,0.311889
5133,0.483624,0.468628,0.451832,0.434689,0.420808,0.411143,0.40204,0.390943,0.380265,0.373224,0.368213,0.362843,0.356342,0.348307,0.334898,0.315373,0.294179,0.277095,0.264425,0.25296,0.24061,0.229378,0.220758,0.214207,0.208723,0.202869,0.195631,0.186844,0.177339,0.169224,0.164733,0.166109,0.173191,0.182811,0.192556,0.201492,0.208605,0.214572,0.215741,0.209567,0.204727,0.2064,0.21019,0.2076,0.200079,0.196185,0.199077,0.208655,0.224602,0.241572
5136,0.492361,0.491094,0.48983,0.48785,0.485082,0.481877,0.479004,0.475735,0.471547,0.466697,0.461693,0.455253,0.448175,0.440514,0.433213,0.426165,0.419125,0.411425,0.402168,0.390791,0.378885,0.366655,0.354497,0.34283,0.331812,0.321352,0.311821,0.303635,0.2969,0.291486,0.287193,0.284276,0.283387,0.284588,0.287684,0.292123,0.297371,0.303143,0.309149,0.313774,0.317737,0.321481,0.323966,0.325119,0.325651,0.325299,0.322851,0.31979,0.315476,0.309653
5140,0.462,0.458136,0.452444,0.44509,0.436513,0.428582,0.422518,0.418664,0.416281,0.414509,0.412589,0.409741,0.405912,0.401177,0.396439,0.392822,0.390227,0.388547,0.387463,0.387134,0.386193,0.383352,0.377656,0.369912,0.36023,0.350523,0.341806,0.333941,0.327393,0.321832,0.316158,0.310642,0.306008,0.302758,0.300264,0.297663,0.296017,0.296401,0.299611,0.304847,0.310845,0.317123,0.322599,0.327598,0.331406,0.333979,0.336292,0.338802,0.34138,0.343734
5145,0.399712,0.397862,0.395933,0.393939,0.390972,0.384956,0.377848,0.372669,0.369096,0.365983,0.364081,0.364567,0.366593,0.368034,0.368267,0.366462,0.361704,0.352761,0.341997,0.331483,0.32236,0.314497,0.308179,0.303006,0.298453,0.293942,0.290259,0.287603,0.285858,0.285386,0.285052,0.285154,0.284836,0.283775,0.281502,0.279434,0.278736,0.280101,0.284131,0.290387,0.298486,0.307285,0.316044,0.324931,0.332474,0.336735,0.337445,0.33487,0.331469,0.327927
5153,0.509589,0.510268,0.508289,0.505654,0.503295,0.501251,0.499615,0.497728,0.494039,0.485621,0.476142,0.467702,0.459167,0.449582,0.440259,0.43123,0.420228,0.406858,0.394069,0.382189,0.373572,0.366741,0.359937,0.354247,0.351653,0.350319,0.349833,0.34917,0.348144,0.346319,0.343829,0.338894,0.330862,0.321541,0.313207,0.305218,0.297645,0.289132,0.28123,0.275857,0.272086,0.267896,0.26432,0.262847,0.264144,0.266622,0.270108,0.275232,0.280559,0.284969
5157,0.471806,0.472783,0.474357,0.475418,0.474857,0.47356,0.472225,0.469857,0.467233,0.466181,0.466701,0.467418,0.468267,0.471085,0.476613,0.481594,0.482793,0.482437,0.483375,0.482333,0.474774,0.463342,0.453098,0.446004,0.438663,0.430345,0.422823,0.416802,0.411238,0.405046,0.3987,0.394097,0.392117,0.391026,0.388305,0.383525,0.376662,0.367184,0.355729,0.34486,0.335433,0.326676,0.317906,0.309005,0.300939,0.293792,0.28765,0.282473,0.278117,0.27538
5160,0.38122,0.368925,0.358664,0.350906,0.345263,0.34116,0.338824,0.338719,0.340304,0.343361,0.346729,0.348734,0.348423,0.345803,0.340482,0.333336,0.325683,0.317874,0.309801,0.300376,0.291751,0.286877,0.286195,0.289209,0.294581,0.303128,0.314961,0.328157,0.341615,0.356375,0.372704,0.387423,0.399306,0.403049,0.400843,0.399345,0.402476,0.408427,0.407964,0.402492,0.397527,0.399055,0.399268,0.389629,0.374151,0.359462,0.350237,0.341838,0.332482,0.323834
