READ	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	n21	n22	n23	n24	n25	n26	n27	n28	n29	n30	n31	n32	n33	n34	n35	n36	n37	n38	n39	n40	n41	n42	n43	n44	n45	n46	n47	n48	n49	n50
4687	0.449807	0.446348	0.442732	0.439348	0.436292	0.43374	0.431807	0.430204	0.428618	0.426659	0.424231	0.421334	0.418092	0.414719	0.411625	0.40882	0.406276	0.404087	0.40217	0.40039	0.398839	0.397604	0.396636	0.395762	0.394764	0.393348	0.391528	0.389587	0.387854	0.386569	0.385564	0.384757	0.383907	0.382544	0.380437	0.377835	0.3748	0.371675	0.368871	0.366902	0.366172	0.366798	0.368493	0.37066	0.372782	0.374931	0.377244	0.379627	0.382057	0.384259
4738	0.377355	0.373888	0.370908	0.368298	0.365956	0.363867	0.362138	0.360736	0.359481	0.358185	0.356596	0.354523	0.352348	0.350337	0.348698	0.347721	0.347304	0.347324	0.347458	0.347682	0.347729	0.347613	0.347538	0.347802	0.348365	0.348985	0.349746	0.350735	0.351783	0.352919	0.354014	0.354686	0.354869	0.354161	0.352879	0.351398	0.349844	0.348445	0.347738	0.347796	0.348695	0.350491	0.353354	0.357334	0.362106	0.36688	0.371679	0.376081	0.379865	0.38323
4743	0.45506	0.462004	0.468838	0.475548	0.482105	0.488363	0.493854	0.498149	0.501059	0.502739	0.503526	0.50369	0.503607	0.503137	0.501816	0.499104	0.49445	0.487277	0.478451	0.468831	0.458994	0.449281	0.439592	0.429844	0.420006	0.410034	0.399804	0.389495	0.379325	0.369568	0.360357	0.351695	0.343573	0.336127	0.329452	0.32346	0.3181	0.313397	0.309462	0.306355	0.304074	0.302519	0.301572	0.301155	0.30117	0.301623	0.30254	0.303841	0.305474	0.307307
4767	0.335092	0.336783	0.33831	0.339649	0.340795	0.341524	0.342048	0.342588	0.34311	0.343663	0.344239	0.344971	0.345886	0.34676	0.347243	0.346909	0.345852	0.344511	0.342983	0.341445	0.340025	0.338864	0.338003	0.337506	0.337464	0.337658	0.337556	0.336918	0.336	0.335339	0.335018	0.334998	0.335207	0.335788	0.33664	0.337628	0.338945	0.340825	0.343393	0.346616	0.350581	0.355327	0.360643	0.366299	0.371979	0.377604	0.383516	0.389987	0.397121	0.404863
4828	0.408144	0.40473	0.401523	0.398594	0.395968	0.393421	0.390471	0.386956	0.383063	0.379019	0.37503	0.371375	0.36805	0.364965	0.361968	0.358887	0.355344	0.351144	0.346646	0.342224	0.338062	0.334243	0.330968	0.328381	0.326464	0.3252	0.324577	0.324665	0.32552	0.327177	0.329632	0.332837	0.336599	0.340923	0.345596	0.350579	0.355777	0.360719	0.365203	0.369342	0.373428	0.377647	0.381976	0.386384	0.390846	0.395445	0.400103	0.404563	0.408823	0.412992
4835	0.466562	0.464802	0.462948	0.461039	0.45883	0.455847	0.451826	0.446993	0.441905	0.436797	0.431855	0.42728	0.423036	0.418993	0.414811	0.410382	0.405622	0.400981	0.396661	0.392787	0.389436	0.386516	0.383982	0.381782	0.379729	0.377972	0.376634	0.375575	0.374909	0.374393	0.373998	0.373771	0.373748	0.373946	0.374363	0.374942	0.375709	0.376842	0.378451	0.38061	0.38335	0.386678	0.390396	0.394005	0.397435	0.400506	0.403261	0.406111	0.409802	0.414613
5013	0.275707	0.273547	0.273717	0.276309	0.281065	0.287674	0.295353	0.302681	0.309028	0.315258	0.322494	0.330386	0.338316	0.345408	0.351687	0.357313	0.361855	0.364766	0.366199	0.366639	0.366274	0.365201	0.363476	0.361186	0.358394	0.355468	0.352522	0.350104	0.348196	0.345896	0.342758	0.338774	0.334452	0.330832	0.329044	0.330622	0.336554	0.346553	0.359272	0.373689	0.389036	0.404484	0.419971	0.435533	0.450662	0.463038	0.47183	0.476494	0.478336	0.478415
5023	0.398979	0.402667	0.406198	0.409562	0.412846	0.415953	0.418781	0.421189	0.42283	0.423744	0.424134	0.424218	0.424261	0.424411	0.424646	0.424955	0.425204	0.425192	0.4249	0.42433	0.42355	0.42249	0.42113	0.419465	0.417605	0.415516	0.413074	0.410134	0.406852	0.403286	0.399384	0.395263	0.390965	0.386559	0.382096	0.377637	0.373323	0.369194	0.365335	0.361878	0.358818	0.356147	0.35386	0.352011	0.350657	0.349843	0.349489	0.349647	0.350333	0.351558
5028	0.37901	0.383209	0.386213	0.389426	0.393756	0.399822	0.407375	0.415647	0.423135	0.429536	0.435793	0.443012	0.450931	0.457432	0.460103	0.457825	0.451604	0.44376	0.435838	0.42874	0.422541	0.416765	0.411479	0.406995	0.404138	0.403178	0.402767	0.402316	0.401581	0.400876	0.400234	0.400348	0.400606	0.401439	0.402853	0.405341	0.408453	0.411216	0.412963	0.413477	0.413026	0.411931	0.409406	0.404154	0.395969	0.38623	0.376354	0.366386	0.356364	0.34753
5039	0.295291	0.295091	0.295143	0.294175	0.29117	0.286272	0.28124	0.277634	0.276629	0.277207	0.278476	0.279657	0.279811	0.279739	0.282406	0.28751	0.293587	0.298373	0.300256	0.301981	0.303706	0.305709	0.308081	0.310028	0.311777	0.312273	0.31187	0.310954	0.308532	0.30582	0.303221	0.299898	0.296488	0.293676	0.291456	0.28898	0.286966	0.28729	0.289687	0.29492	0.30307	0.313877	0.326671	0.341285	0.358098	0.376575	0.395694	0.41382	0.430807	0.446691
5062	0.48034	0.488234	0.495824	0.501997	0.504697	0.504326	0.502107	0.49899	0.495773	0.492555	0.489471	0.48623	0.482092	0.476613	0.470218	0.463494	0.456869	0.450441	0.444153	0.437996	0.43145	0.423782	0.414984	0.405574	0.395898	0.386389	0.3773	0.36871	0.360586	0.352227	0.342809	0.332759	0.322463	0.312392	0.302882	0.29417	0.286307	0.278968	0.271676	0.264243	0.257279	0.251206	0.246279	0.242751	0.240605	0.239581	0.239109	0.23899	0.238431	0.237767
5074	0.39294	0.392276	0.391478	0.390797	0.390137	0.389485	0.388704	0.387653	0.386306	0.384649	0.382728	0.380836	0.378971	0.377122	0.375221	0.373236	0.371399	0.369658	0.367986	0.36652	0.365219	0.364028	0.362832	0.361618	0.360275	0.358727	0.356938	0.354996	0.352985	0.351119	0.349509	0.34823	0.347363	0.346892	0.346871	0.347225	0.347894	0.348906	0.350236	0.351874	0.353803	0.355944	0.358296	0.360974	0.363975	0.367289	0.371006	0.375164	0.379701	0.384471
5079	0.456314	0.456876	0.456238	0.454721	0.45246	0.45002	0.447507	0.444409	0.440649	0.436297	0.431527	0.426377	0.420613	0.414239	0.407566	0.401051	0.394689	0.388513	0.382625	0.37722	0.372504	0.368376	0.364889	0.362352	0.361099	0.361436	0.363218	0.366462	0.370794	0.376108	0.382072	0.387848	0.393422	0.399171	0.405522	0.41249	0.420033	0.427935	0.435996	0.444008	0.451813	0.459593	0.467169	0.474671	0.482237	0.489807	0.497325	0.504639	0.511501	0.51761
5082	0.407772	0.409352	0.411196	0.413367	0.415879	0.418755	0.421844	0.425165	0.428643	0.432257	0.43575	0.43873	0.441308	0.443644	0.445968	0.448389	0.450874	0.45338	0.455933	0.458476	0.460899	0.462649	0.463407	0.463623	0.46338	0.462015	0.459701	0.455974	0.451214	0.445624	0.439374	0.432494	0.425587	0.418866	0.412559	0.406889	0.401854	0.397281	0.393186	0.389877	0.387546	0.386162	0.385565	0.385783	0.386785	0.388371	0.390622	0.3936	0.397121	0.400726
5110	0.344214	0.342572	0.339312	0.33536	0.331936	0.32943	0.32766	0.326051	0.324452	0.32329	0.323011	0.324006	0.326365	0.32977	0.333224	0.335073	0.335685	0.336862	0.338755	0.341843	0.346272	0.352059	0.359352	0.367512	0.376062	0.384424	0.392107	0.399823	0.408394	0.417493	0.42714	0.436834	0.445491	0.453186	0.460666	0.466727	0.471529	0.475329	0.478304	0.47859	0.477096	0.474364	0.471987	0.470649	0.470361	0.470162	0.467799	0.464776	0.460602	0.456405
5115	0.407466	0.402999	0.397948	0.392351	0.386974	0.382249	0.378491	0.375725	0.373604	0.371767	0.370075	0.367784	0.364849	0.362049	0.360036	0.358747	0.357833	0.357122	0.356765	0.356916	0.357538	0.358545	0.360198	0.362479	0.365232	0.368414	0.371568	0.374609	0.377613	0.380214	0.382218	0.383914	0.385473	0.387073	0.388606	0.389775	0.390052	0.389087	0.386718	0.383327	0.379422	0.375426	0.371647	0.368513	0.366275	0.364828	0.363944	0.363769	0.36462	0.366615
5133	0.531963	0.533215	0.534675	0.536176	0.537684	0.538937	0.539628	0.539426	0.538172	0.536287	0.53384	0.53007	0.524853	0.518725	0.512053	0.504861	0.497368	0.489691	0.482104	0.474649	0.467348	0.460252	0.453455	0.447082	0.441149	0.435594	0.430422	0.425863	0.421894	0.418643	0.416134	0.414419	0.413488	0.413203	0.413472	0.41418	0.415494	0.417644	0.420509	0.424038	0.428044	0.432409	0.437131	0.442278	0.447761	0.453342	0.458921	0.464272	0.469447	0.474384
5136	0.380838	0.383074	0.385258	0.387221	0.388341	0.387318	0.382887	0.37568	0.366855	0.357314	0.347599	0.337915	0.328651	0.319959	0.311848	0.304427	0.298222	0.293746	0.291563	0.291695	0.294118	0.299188	0.306712	0.316552	0.328111	0.34048	0.353018	0.365306	0.377081	0.387911	0.397796	0.406619	0.414232	0.42078	0.426361	0.430982	0.434656	0.436795	0.436355	0.433242	0.428114	0.422564	0.417332	0.412844	0.409268	0.406807	0.40551	0.405265	0.405931	0.406527
5140	0.380196	0.378717	0.378242	0.378652	0.379881	0.381744	0.38395	0.386429	0.388969	0.391193	0.393026	0.394402	0.395482	0.396337	0.397142	0.398237	0.399945	0.402418	0.405752	0.409902	0.414603	0.419562	0.424373	0.428459	0.431659	0.434255	0.436451	0.438246	0.439785	0.441103	0.442202	0.442897	0.443206	0.442675	0.441209	0.439063	0.436306	0.433107	0.429696	0.426163	0.422605	0.418454	0.413486	0.408026	0.401974	0.395104	0.387383	0.379401	0.371539	0.363639
5145	0.404521	0.401476	0.399406	0.397549	0.396219	0.396741	0.398678	0.399694	0.400004	0.400082	0.398871	0.39504	0.390105	0.384646	0.378597	0.370693	0.36109	0.352247	0.344496	0.338916	0.335681	0.334232	0.333312	0.330949	0.328348	0.32669	0.32561	0.325317	0.32321	0.320661	0.318301	0.315429	0.312407	0.308459	0.305196	0.302684	0.300557	0.299052	0.298186	0.297909	0.297578	0.297404	0.297372	0.297949	0.299077	0.301735	0.304642	0.307209	0.310542	0.314542
5153	0.432164	0.431319	0.429705	0.427118	0.423433	0.41833	0.411611	0.403038	0.393364	0.383591	0.374149	0.365082	0.356495	0.348456	0.341173	0.334826	0.329643	0.325797	0.323303	0.322109	0.322128	0.323321	0.325615	0.329018	0.333375	0.338335	0.343583	0.34897	0.354311	0.359341	0.363761	0.367404	0.370068	0.372121	0.373866	0.375461	0.376987	0.378562	0.380073	0.381232	0.381858	0.381944	0.381958	0.382198	0.382789	0.383739	0.385098	0.386824	0.388763	0.390515
5157	0.556758	0.549264	0.541562	0.533709	0.526122	0.519009	0.512325	0.505856	0.49948	0.493209	0.487251	0.48173	0.476847	0.472844	0.469789	0.467537	0.465826	0.464518	0.463567	0.462942	0.462597	0.462476	0.462544	0.462773	0.463222	0.463995	0.4651	0.466393	0.467731	0.469073	0.470482	0.471922	0.473473	0.475217	0.477238	0.479527	0.481982	0.484282	0.486227	0.487906	0.489342	0.490545	0.49151	0.492485	0.49382	0.495615	0.497731	0.499899	0.502034	0.504147
5160	0.480628	0.480181	0.47899	0.477578	0.476457	0.475577	0.474894	0.474278	0.473669	0.472861	0.471641	0.470162	0.468709	0.467396	0.466215	0.465177	0.464183	0.463196	0.462158	0.460737	0.458716	0.456063	0.45296	0.449582	0.445918	0.442078	0.438041	0.433695	0.428777	0.423134	0.416533	0.409291	0.40182	0.394328	0.386824	0.379277	0.37164	0.363732	0.355787	0.348008	0.340501	0.333518	0.327266	0.321906	0.317563	0.314304	0.312202	0.311342	0.311779	0.313457
5166	0.488233	0.4898	0.490809	0.490792	0.489405	0.487202	0.484338	0.480699	0.476415	0.471656	0.466565	0.461195	0.455573	0.449629	0.443581	0.437358	0.430997	0.424726	0.41861	0.412741	0.407267	0.402464	0.398261	0.394603	0.391441	0.388629	0.385964	0.383293	0.380749	0.378533	0.376878	0.375701	0.374859	0.374105	0.373331	0.372595	0.371975	0.371581	0.371473	0.371621	0.371929	0.372419	0.373167	0.374249	0.375692	0.37754	0.379843	0.382672	0.386048	0.389957
5168	0.368512	0.369734	0.370578	0.371198	0.371827	0.372361	0.372722	0.372947	0.372991	0.372671	0.371938	0.370784	0.369074	0.367226	0.365305	0.363451	0.361757	0.360388	0.359363	0.358708	0.358359	0.358462	0.35894	0.359907	0.361557	0.363899	0.366674	0.369844	0.373387	0.377151	0.380986	0.384709	0.388442	0.392157	0.395884	0.399645	0.403353	0.407082	0.410828	0.414239	0.417214	0.419472	0.421159	0.422525	0.423686	0.424642	0.425423	0.426108	0.426677	0.426549
5173	0.387194	0.38836	0.389761	0.39151	0.393639	0.396119	0.398763	0.401229	0.403629	0.406275	0.408941	0.411242	0.412986	0.413867	0.413808	0.413326	0.412977	0.412883	0.41302	0.413374	0.413843	0.414208	0.414268	0.414034	0.413398	0.412376	0.411117	0.409578	0.407572	0.404607	0.400286	0.394799	0.388073	0.38027	0.371715	0.362788	0.353518	0.343803	0.333652	0.323288	0.312929	0.302867	0.293466	0.285089	0.277996	0.272209	0.267461	0.263626	0.260922	0.259689
5185	0.440683	0.437875	0.434886	0.432155	0.429757	0.427664	0.425928	0.424603	0.423792	0.423558	0.423918	0.424659	0.425641	0.426821	0.4281	0.429346	0.430379	0.431013	0.43117	0.430933	0.43045	0.429845	0.42923	0.42857	0.427823	0.426886	0.425532	0.423426	0.42039	0.416932	0.413271	0.409576	0.405856	0.402131	0.398293	0.394094	0.389257	0.383667	0.377861	0.372176	0.366814	0.361938	0.357633	0.354023	0.351077	0.348764	0.346834	0.34536	0.344526	0.344391
5188	0.45601	0.455298	0.45386	0.451739	0.449011	0.446384	0.443945	0.441666	0.439449	0.437195	0.434554	0.431472	0.427885	0.42362	0.418961	0.414239	0.409818	0.405768	0.402332	0.399562	0.397467	0.395995	0.394964	0.394405	0.394106	0.393992	0.393922	0.393851	0.393711	0.393568	0.393681	0.394231	0.39527	0.396605	0.398008	0.399188	0.399703	0.399656	0.399404	0.399143	0.399013	0.399241	0.400066	0.4015	0.403494	0.405926	0.408544	0.411158	0.413662	0.415975
5197	0.460823	0.457909	0.455029	0.452512	0.450392	0.448608	0.447054	0.445601	0.444271	0.443212	0.442516	0.442115	0.441961	0.442	0.442298	0.442716	0.443116	0.443289	0.443295	0.443117	0.442954	0.442937	0.443016	0.44313	0.443184	0.443157	0.443109	0.443093	0.443083	0.443169	0.443395	0.44383	0.444239	0.444472	0.444332	0.443761	0.442725	0.441181	0.439108	0.436636	0.434088	0.431558	0.429043	0.426473	0.423897	0.421315	0.418722	0.416126	0.413426	0.410417
5202	0.358449	0.355937	0.35269	0.348895	0.344629	0.340039	0.335365	0.33052	0.325385	0.320028	0.314544	0.309114	0.303961	0.299233	0.294999	0.291183	0.287406	0.283684	0.28042	0.277719	0.275464	0.273645	0.272334	0.271445	0.271189	0.271088	0.270826	0.270213	0.269268	0.267661	0.265491	0.26286	0.260065	0.25705	0.25417	0.251701	0.249529	0.247433	0.245316	0.243162	0.241091	0.23913	0.237616	0.236797	0.236485	0.236652	0.237295	0.238489	0.240484	0.24354
5206	0.454906	0.460895	0.466985	0.473278	0.479828	0.4865	0.493163	0.49967	0.506009	0.511972	0.517244	0.521393	0.524513	0.526797	0.528371	0.52949	0.530185	0.530109	0.52869	0.525897	0.521693	0.516073	0.509226	0.501577	0.493184	0.484097	0.47386	0.462468	0.44993	0.436315	0.421732	0.406412	0.390854	0.375472	0.360529	0.346123	0.332509	0.319989	0.308625	0.298424	0.28954	0.282084	0.27595	0.270959	0.266836	0.263618	0.261115	0.258804	0.256592	0.254372
5243	0.34254	0.343245	0.345286	0.348296	0.351934	0.355841	0.359679	0.363439	0.366835	0.369807	0.372033	0.373275	0.373819	0.374202	0.374642	0.375118	0.37582	0.376843	0.378201	0.379614	0.380966	0.382049	0.382717	0.383524	0.384852	0.386882	0.389377	0.392211	0.395112	0.397868	0.400394	0.402407	0.403449	0.404072	0.404639	0.405354	0.406368	0.407749	0.409659	0.412145	0.414951	0.417759	0.420162	0.422609	0.425465	0.429094	0.433512	0.438475	0.443805	0.448846
5261	0.419539	0.419807	0.420759	0.422241	0.424179	0.426426	0.4289	0.431446	0.433991	0.436451	0.438645	0.440596	0.44253	0.444427	0.446327	0.448257	0.450256	0.452342	0.45455	0.456844	0.458968	0.460436	0.46123	0.461608	0.461882	0.462227	0.462739	0.463499	0.464571	0.465945	0.467526	0.469086	0.470489	0.471774	0.473054	0.474387	0.475694	0.476858	0.477887	0.478763	0.479663	0.480862	0.482361	0.48412	0.48604	0.487984	0.489897	0.491921	0.494189	0.496625
5265	0.488558	0.484281	0.480334	0.476619	0.472916	0.469122	0.465294	0.461582	0.458123	0.454991	0.452257	0.449929	0.448014	0.446654	0.446108	0.446129	0.446791	0.447815	0.448822	0.449407	0.449735	0.449921	0.450089	0.450237	0.450473	0.450638	0.450816	0.451477	0.452548	0.453889	0.455109	0.45591	0.456084	0.455177	0.453431	0.45092	0.447815	0.443797	0.4389	0.433547	0.427454	0.420782	0.414075	0.407496	0.401037	0.394606	0.388306	0.382424	0.377435	0.37373
5285	0.502327	0.498141	0.493304	0.488268	0.483235	0.478288	0.473404	0.468538	0.463676	0.458799	0.453885	0.449409	0.445488	0.441908	0.43852	0.435336	0.432441	0.429894	0.427556	0.425164	0.422839	0.420649	0.418787	0.417291	0.416201	0.415624	0.415617	0.416169	0.41725	0.418808	0.420871	0.423507	0.426607	0.430049	0.433687	0.437422	0.441221	0.444736	0.447314	0.448875	0.4497	0.450239	0.451173	0.452582	0.454473	0.456773	0.459312	0.462008	0.464373	0.465878
5290	0.328242	0.326583	0.325101	0.323618	0.321412	0.319125	0.317463	0.317121	0.318149	0.320279	0.324073	0.329662	0.336858	0.344786	0.352232	0.358958	0.365563	0.372292	0.379116	0.385677	0.391385	0.395979	0.399424	0.401645	0.402985	0.403173	0.401952	0.399447	0.395863	0.391786	0.38786	0.384261	0.381065	0.378209	0.375863	0.373842	0.371563	0.368973	0.366399	0.364138	0.362305	0.360996	0.360307	0.360216	0.360686	0.361709	0.36318	0.364875	0.366595	0.367946
5313	0.468066	0.463037	0.458161	0.453166	0.447708	0.441605	0.43545	0.429687	0.424354	0.41947	0.415082	0.411121	0.407559	0.404112	0.400494	0.396916	0.393556	0.390414	0.387574	0.385048	0.382978	0.381384	0.380058	0.378931	0.378127	0.377603	0.377383	0.377533	0.37802	0.37879	0.379706	0.380341	0.380255	0.379523	0.378608	0.37753	0.376308	0.374969	0.373565	0.372174	0.370738	0.368826	0.365839	0.361887	0.357723	0.354079	0.351007	0.3484	0.346148	0.344156
5338	0.366748	0.364908	0.362869	0.360846	0.358788	0.356653	0.3545	0.352335	0.34999	0.347328	0.344309	0.341026	0.337689	0.334377	0.331127	0.328029	0.325108	0.322423	0.320057	0.31811	0.31678	0.316138	0.316182	0.316859	0.318203	0.320252	0.323183	0.326847	0.330866	0.334895	0.33862	0.342025	0.345037	0.347561	0.349564	0.35054	0.350481	0.349715	0.348655	0.347688	0.346899	0.346297	0.345876	0.345532	0.344854	0.34349	0.341573	0.339394	0.337479	0.336294
5340	0.42754	0.421749	0.416016	0.410082	0.40407	0.398338	0.39282	0.387629	0.382885	0.378666	0.375091	0.372166	0.369616	0.3672	0.365	0.362928	0.360869	0.359078	0.357824	0.357168	0.357002	0.357411	0.358315	0.359401	0.360388	0.361126	0.361621	0.362261	0.363536	0.365856	0.369065	0.373026	0.377434	0.382071	0.386296	0.390006	0.393445	0.396853	0.400095	0.403421	0.407069	0.411333	0.416479	0.422322	0.428642	0.43522	0.441763	0.447667	0.453032	0.458113
5349	0.455026	0.457556	0.459912	0.462305	0.46433	0.465643	0.466009	0.465087	0.462809	0.459471	0.455686	0.451492	0.447549	0.443961	0.440829	0.438162	0.435917	0.433585	0.431426	0.429746	0.428338	0.42674	0.424465	0.421376	0.417707	0.41323	0.407512	0.400651	0.392892	0.384062	0.373471	0.360707	0.346992	0.333546	0.321429	0.31163	0.304877	0.301135	0.300253	0.301898	0.305547	0.311238	0.319083	0.328147	0.337618	0.346602	0.354354	0.360463	0.36261	0.362055
5401	0.424538	0.415979	0.406791	0.39752	0.388533	0.379634	0.371036	0.362908	0.35516	0.347854	0.341183	0.335534	0.330831	0.326905	0.323849	0.321514	0.319563	0.317736	0.315878	0.313369	0.310138	0.306619	0.30333	0.300154	0.297793	0.296431	0.29626	0.297099	0.298476	0.300019	0.301523	0.302698	0.303315	0.303308	0.302438	0.301141	0.299481	0.297741	0.29607	0.294874	0.294201	0.293937	0.293834	0.294103	0.294978	0.296697	0.299244	0.302977	0.307933	0.31376
5402	0.346137	0.340944	0.334963	0.329001	0.32347	0.318772	0.315269	0.312991	0.311879	0.31153	0.311313	0.311272	0.311538	0.312407	0.314095	0.316854	0.320476	0.324754	0.328894	0.332644	0.335966	0.339191	0.342175	0.345287	0.348792	0.352229	0.355511	0.358577	0.361215	0.363539	0.365545	0.366956	0.367045	0.365788	0.363958	0.362553	0.362253	0.363378	0.365825	0.369281	0.373419	0.377883	0.383052	0.389755	0.397971	0.407576	0.41838	0.430202	0.442213	0.453638
5406	0.529112	0.528996	0.528917	0.528816	0.528782	0.528898	0.529203	0.529661	0.530215	0.530813	0.531335	0.531546	0.531586	0.531679	0.531894	0.532203	0.532483	0.532561	0.53238	0.531838	0.530697	0.528835	0.526344	0.523424	0.520038	0.515944	0.51107	0.505537	0.499343	0.492668	0.485743	0.478593	0.471435	0.464075	0.456432	0.448297	0.43955	0.430385	0.421398	0.413267	0.406191	0.399767	0.393766	0.388039	0.382615	0.377574	0.37308	0.369099	0.365395	0.361803
5413	0.416611	0.417197	0.417353	0.417274	0.417234	0.417219	0.417154	0.416939	0.416545	0.415842	0.414664	0.413092	0.411367	0.409673	0.408081	0.40648	0.404684	0.402584	0.400274	0.397757	0.394981	0.391992	0.388917	0.38598	0.383277	0.380826	0.378597	0.376635	0.375135	0.374273	0.374122	0.374652	0.375776	0.377467	0.379581	0.382003	0.384508	0.387135	0.389972	0.393243	0.397131	0.401563	0.406391	0.411505	0.416781	0.421897	0.426138	0.429206	0.431217	0.432407
5418	0.439297	0.437672	0.436083	0.43436	0.432484	0.430298	0.427707	0.424635	0.421057	0.417115	0.413038	0.40893	0.404708	0.400386	0.395927	0.391277	0.386463	0.381638	0.377034	0.372814	0.369088	0.365781	0.362838	0.360086	0.35743	0.354809	0.352111	0.349325	0.346519	0.343708	0.340795	0.337868	0.334922	0.33196	0.328951	0.325989	0.32309	0.320415	0.318074	0.316083	0.314308	0.312737	0.311301	0.309959	0.308595	0.307023	0.305387	0.303734	0.302122	0.300536
5423	0.412269	0.415371	0.417733	0.419516	0.421058	0.422393	0.423494	0.424531	0.425614	0.426896	0.428338	0.429561	0.430042	0.429677	0.428902	0.427829	0.426522	0.425021	0.423528	0.422272	0.421302	0.420078	0.418004	0.414717	0.410583	0.405763	0.400298	0.394176	0.387629	0.380876	0.374155	0.367738	0.361728	0.356148	0.350437	0.34459	0.338815	0.333224	0.327978	0.32319	0.319097	0.316103	0.3144	0.31408	0.314851	0.316774	0.319826	0.323917	0.32899	0.335118
5428	0.435085	0.432203	0.428242	0.423458	0.417933	0.411464	0.40444	0.397296	0.390268	0.383143	0.375536	0.367384	0.358988	0.350774	0.343007	0.336143	0.330786	0.327104	0.325219	0.324943	0.326077	0.328748	0.333286	0.339739	0.347717	0.356986	0.367298	0.37825	0.389445	0.400579	0.411351	0.421783	0.431864	0.441367	0.450091	0.45808	0.465756	0.473295	0.480746	0.488074	0.495321	0.502265	0.508708	0.514348	0.519653	0.524778	0.529813	0.534885	0.540043	0.545177
SIMBA_100	0.4339	0.430377	0.42691	0.423744	0.420952	0.418466	0.416037	0.413709	0.411455	0.409386	0.407316	0.405333	0.403415	0.401671	0.399971	0.398309	0.396656	0.394992	0.393573	0.392692	0.392474	0.392703	0.393415	0.394536	0.395728	0.396644	0.396988	0.396771	0.396382	0.396145	0.396013	0.395845	0.395769	0.395803	0.395584	0.394366	0.391982	0.388726	0.38524	0.381951	0.378988	0.376531	0.374532	0.373001	0.371979	0.371788	0.372548	0.3744	0.377168	0.380439
SIMBA_106	0.532096	0.532881	0.533444	0.533526	0.53307	0.532214	0.531301	0.530681	0.530379	0.530317	0.530277	0.530031	0.529525	0.528648	0.527255	0.525396	0.523584	0.521913	0.519903	0.516666	0.511544	0.504991	0.497445	0.489396	0.481379	0.473746	0.466499	0.459484	0.452738	0.446473	0.440379	0.434089	0.427852	0.421976	0.41677	0.412604	0.409655	0.407704	0.406505	0.4058	0.405417	0.405175	0.404994	0.404801	0.404448	0.403697	0.402516	0.401128	0.399636	0.397989
